id,rumour,text,reply_to
544364547574726656,sydneysiege,"@Uber_Sydney @DrYobbo @COMINT_AU @alfinitum Well that's not true. First, you tweeted an explanation about why you were gouging customers.",@COMINT_AU @DrYobbo @alfinitum surge pricing is automated. When we became aware of the situation we capped surge &amp; made trips free.
500392686260879360,ferguson,@LisaBloom Have to show Mike without clean hands somehow.,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500348365746737152,ferguson,@CNNVideo oh please CNN cut the bullshit😒😒 them dirty ass cops will say anything,New link: #Ferguson police release video they say shows a robbery involving #MichaelBrown: http://t.co/GMDuU33oed http://t.co/RaAWvjcWNu
524937381024378880,ottawashooting,“@CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover.” Scary... Keep safe everyone,More shots fired just off Parliament Hill. Police telling everyone to take cover.
553538031513530368,charliehebdo,@NBCNews @Y_I_S_C capture them do not kill they want to be killed,Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up http://t.co/B0TRvE2iYs http://t.co/becxNG0Kxi
553576829345628160,charliehebdo,“@WSJ: Breaking: Gunman at Paris store threatens to kill hostages if #CharlieHebdo suspects are harmed. http://t.co/4blh1gZURk”,Breaking: Gunman at Paris store threatens to kill hostages if #CharlieHebdo suspects are harmed. http://t.co/YPIlwckuuw
552796077561094144,charliehebdo,@guardian This is their true colour :-(,Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/gOtSqbwROc
544452220432179200,sydneysiege,@heidicantwait @cnni @harryjohal1982 wats for breakfast in Sydney today,"@harryjohal1982 Yes, and it would seem the terrorists are positively counting on that.   @NickWaite7 @cnni"
553507344932294657,charliehebdo,@BBCBreaking,"Map shows industrial estate where 2 #CharlieHebdo suspects are holed up, surrounded by police http://t.co/hi9g8dxpiR http://t.co/Vw2L6SQcMH"
524969813865545729,ottawashooting,@RT_com yes parliament attached at 10 am eastern time,BREAKING UPDATE: Canadian soldier injured at Parliament Hill shooting dies http://t.co/Zp9AKplH9p  #Ottawa
581174677554380800,germanwings-crash,@marcepa49 The autopilot wasn't set to 100 feet. It was flown manually. FlightRadar24 has made that up.,"@Minus777 @flightradar24 @isobelroe Autopilot was manually changed from 38,000 to 100 ft at 09:30:55 (Flightradar24 says)"
521352500604309506,ebola-essien,“@FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola. http://t.co/LAVYq2As2v”STRESS!,Unconfirmed reports claim that Michael Essien has contracted Ebola. http://t.co/VASQrZdLhH
544369031214428160,sydneysiege,@FoxNews the only way they gonna survive is if they convert to Isis,"MORE: Police confirm 3 hostages escape Sydney cafe, unknown number remain inside http://t.co/pcAt91LIdS #Sydneysiege"
580360979998900224,germanwings-crash,@BBCBreaking @CSWrite2Inspire,"#Germanwings ""sorry to confirm"" 144 passengers &amp; 6 crew on board flight #4U9525 when it crashed in French Alps http://t.co/inQlKOqZup"
499538759076282368,ferguson,@Twitlertwit @valeriehahn @kodacohen or the video!,"@valeriehahn @kodacohen Why should we believe anything #FERGUSON police have to say, won't release # of bullets or autopsy #MICHAELBROWN"
553590836588740609,charliehebdo,"“@AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/6tu1DRAVmm”

Liberi!",Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/C9ltgMT0Wl
500379350563569666,ferguson,"@rolandsmartin Because jaywalking and stealing cigars are capital crimes. It's the classic ""Blame the victim"" defense.","Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
524925539996667904,ottawashooting,“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/GRnmSXzgTr” Oh Canada!,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet
544460273432530944,sydneysiege,@justsayingDMY @SkyNewsAust wsy too many pc apologists with their heads up their arse . Should get ready to kiss it goodbye,"@col_livesey 
I know, it was mostly aimed at @SkyNewsAust   but thought you would also be interested in that piece"
553111518230106112,charliehebdo,"@NBCNews It happen 1 hour ago, not very reactive, big issues with Data evaluation #sourcechecking #seriousinvestifation","Two shot in Paris, including traffic cop, as manhunt continues for #CharlieHebdo suspects http://t.co/L7wpNhAYZn http://t.co/oQi2UinDH1"
553559392604684288,charliehebdo,@AvitalLeibovich omg,"On Israeli TV, an Israeli woman speaks of her nephew,a mother with 6 month old baby, held hostage in the supermarket in Paris. #JeSuisJuif"
544339277749182464,sydneysiege,".@harrytuckerr No, you refused to pay for them to be at the phones. Enjoy your walk. @Uber_Sydney","@Uber_Sydney Trying to get in contact, anyone at the phones?"
553009820409024512,charliehebdo,@tonyjdell @Mama4Obama1 @JeffersonObama I'll give you that.,@No_Idteaots @Mama4Obama1 @JeffersonObama I slammed Islam not the people. They need reformation and the lack of movement shows no interest.
500340428701712384,ferguson,TYPICAL OF COWARDS AND BULLIES @AlwaysThinkHow @DanteB4u,"Agree @DanteB4u those Cops in #Ferguson are filled with #FEAR so they hide behind military equipment, outrageous tactics @MsRock4Ever"
544411279776313344,sydneysiege,Gelukkig! “@BuzzFeedNews: 5 Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz http://t.co/LtkNnkZR4t http://t.co/HrkdkuiGGY”,Five Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz http://t.co/aFHirytbFH http://t.co/BiLJuBBc5R
552814267020636160,charliehebdo,@Colvinius @MartinRJay  Freedom of speech shud never mean to give the press the right to trash others or ruin others image just bec they CAN,"@MartinRJay @Red4Mira So Jon Stewart, John Oliver, Colbert, Private Eye all fair game? Freedom of speech includes ridicule."
552814812363620352,charliehebdo,“@SputnikInt: UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/iHMuhcwPjG”,UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g
544331064379203587,sydneysiege,@kornegay_danna @FoxNews has nothing to do with what ISIS or Al Queda will do in the future. They laugh AMERICANS are such pussies &amp; whining,@FoxNews Thanks Diane Feinstein and Obama for releasing our CIA report. Now ISIS is more bolden.
552810267772334080,charliehebdo,@DaliaChai @cnnbrk u go to jail for anti semite.  Law. U can abuse any religion it's called freedom of speech. Be fair. It's hurtful,@hassanbasmer @cnnbrk Jews don't kill anyone if offended. Christians don't. Only these disgusting excuses for human beings. It's a CARTOON!
544334594531524608,sydneysiege,@beck_sullivan @Uber_Sydney Glad I'm not the only one who's confused ...,@Uber_Sydney So are rides free or more expensive? Your tweet is very unclear
581389448908300288,germanwings-crash,"@USATODAY Col @OliverNorthFNC, military like you &amp; Gens J Keane have to say to Obama: ""You have to bomb the Iran's nuclear facilities.""",RT @khjelmgaard: German media reporting #AndreasLubitz had a 'serious depressive episode' six years ago http://t.co/MUdmHPz2ro #Germanwings
581300449237667840,germanwings-crash,@daxtonbrown @ShamNaarai @AnewTrackrecord a muslim convert? You start these lies.I hope he rots in his hell and you in a prison one if lying,"@ShamNaarai @AnewTrackrecord Yup. I'm not trying tobe Islamophobic, but would anyone put their kid on a plane with a muslim pilot?"
544334861021229056,sydneysiege,". @RT_com ""another report claims hostage takers have suicide belts"" - no sourcing, no facts, just spreading hysteria. 

You folks SUCK.","#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO"
553220108219609088,charliehebdo,MT @BBCtrending: widely shared cartoon about the #CharlieHebdo attack  by @LucilleClerc http://t.co/WERHU0jSMO,This widely shared cartoon about the #CharlieHebdo attack is actually by @LucilleClerc and not #Banksy http://t.co/HxKI8pefcU
576348301940932608,putinmissing,"@BBCDanielS It is difficult not to think of ""Rosemary's Baby"" in this instance.",This appears to be the original source of the Putin/Kabayeva/Swiss clinic rumour http://t.co/bKfJTSGdca
544279824890871809,sydneysiege,@SkyNewsAust @liztilley84 it's a Sunni flag. ISIS are Sunni. So are Al Qaida. Black=Sunni. Green=Shia.,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84)
553588708826304514,charliehebdo,@cnnbrk http://t.co/5ZjwU34D9N,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H
553199414659907584,charliehebdo,@copiesofcopies @juliamacfarlane @dangillmor sometimes it's hard to tell,"@fangbreaker i could be, but I'm not. @juliamacfarlane @dangillmor"
580321760735711232,germanwings-crash,Yikes :( RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/EZ4cgrQxie,Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/yNlWbNJmYI
500282611143413763,ferguson,"@TheAnonMessage2  #Lies if those kids were involved why would the officer just tell the kids to get on the sidewalk, not get on the ground?","BREAKING NEWS: According to documents released to the press, #MikeBrown was connected to an earlier robbery #Ferguson http://t.co/LuCR9711S0"
553509546602553344,charliehebdo,@NBCNews @WikileaksTruck didn't the cops ask you NOT to give this kind of detail?  what is wrong with you?,Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up http://t.co/B0TRvE2iYs http://t.co/becxNG0Kxi
499688811300151297,ferguson,@larryelder There's no $$ in it for them. @KLSouth,"Nearly 7k blacks were murdered last yr--almost all by other blacks. A tiny % were unarmed-killed-by-cop.
Where's Al, Jesse?
#tcot #ferguson"
544764204071153664,sydneysiege,"@chookelini @suthernx @RunawayBudgie @onewaymule87 @smh @ZJGarred 

Understood.
:-)","@leftocentre @suthernx @RunawayBudgie @onewaymule87 @smh @ZJGarred that should be, no way, he's a rw extremist. Which he is."
553009507186393088,charliehebdo,@No_Idteaots @Mama4Obama1 @JeffersonObama I slammed Islam not the people. They need reformation and the lack of movement shows no interest.,"@tonyjdell @Mama4Obama1 @JeffersonObama I'm not a religious person either, but u slammed 1 billion ppl. All fanaticism is evil."
498471393538093056,ferguson,"@Progress4Ohio @MichaelSkolnik  I'm not RACIST. We live together with over 200 nations in Russia. And U can go out for this words, mucacho.","@Agent_Kindi&lt;&lt;&lt;~~~~It Is People Like You That #MURDER #UNARMEDBLACKS You Ask Why Is #Obama Still Alive.#RACIST 
#KKK #SMH @MichaelSkolnik"
500298645494067200,ferguson,@at_the_foxhole @TracyMo53321503 @zadiaz @mashable then what's the relevance?,@drpolson I think @TracyMo53321503 is saying: tough guy in pic is low life scum whether it's the late Mr. Brown or not  @zadiaz @mashable
544521204401729536,sydneysiege,@Joyce_Karam Is he consider as terrorist or just a criminal person  as his faith not Sunni Islam ?,"Haron Monis,Hostage-taker in #Sydney: Fled #Iran 96,suspect in ex-wife killing,46 sex assaults http://t.co/3caiB9OnFg http://t.co/vfOXjtrGgZ"
553539103879200769,charliehebdo,Good Lord - this crisis in France is spreading.Prayers for the hostages.    @AFP @imsabbah,#BREAKING Gunman in policewoman killing suspected in new Paris hostage-taking: source
544482722295844864,sydneysiege,@CBCAlerts  because they gives us idea to create jobs: starting from now everybody well be scaned before get in any coffee shop in CA :-),#pmharper tweets 'Canada's thoughts and prayers are with our Australian friends.' 13-40 hostages held in cafe in #Sydney. #SydneySiege
552840282094727168,charliehebdo,"@keller_lind @HuffPostUK @CEMB_forum Assassinated. As by the original muslim assassins, the ""hashishim""","@HuffPostUK @CEMB_forum Not just ""killed"", murdered in cold-blood"
552812476019269632,charliehebdo,"@hassanbasmer @cnnbrk but the priests,rabbis&amp; ministers don't preach(kill all non moooslims)  not yet  but lets hope we get it on.easy prey.",@signlab9 @cnnbrk hehehe yah like Judaism Christianity and worst hinduism. This is what fools in churches call it. Because they are afraid
544303978373070853,sydneysiege,@GoneSiIver @PzFeed its a major city in australia ??????????? the olympics were there in 2000 ??????,@APH_Switzerland @PzFeed jesus and is sydney a place
544308681337106432,sydneysiege,"@DrozAnn @riwired @SkyNewsAust @liztilley84 along with all life hating alan vomit jones listeners too, thatd help, the redneck brigade.",@SkyNewsAust @liztilley84 there is something really wrong with these people. Export them back.
